         ns       /testbench/out_x          /testbench/out_z      
          delta                /testbench/out_y                   
          0  +0                  x            x            x 
     943850  +2           10416862     12539669     27424974 
     943870  +2           10499784     12565781     27625909 
     943890  +2           10580487     12584529     27829646 
     943910  +2           10658769     12595695     28035777 
     943930  +2           10734430     12599079     28243875 
     943950  +2           10807267     12594501     28453490 
     943970  +2           10877080     12581805     28664156 
     943990  +2           10943670     12560858     28875389 
     944010  +2           11006841     12531554     29086689 
     944030  +2           11066400     12493814     29297542 
     944050  +2           11122158     12447590     29507423 
     944070  +2           11173932     12392863     29715798 
     944090  +2           11221546     12329648     29922125 
     944110  +2           11264831     12257991     30125858 
     944130  +2           11303626     12177974     30326450 
     944150  +2           11337780     12089712     30523355 
     944170  +2           11367152     11993355     30716030 
     944190  +2           11391613     11889089     30903941 
     944210  +2           11411045     11777132     31086563 
     944230  +2           11425345     11657737     31263384 
     944250  +2           11434422     11531191     31433908 
     944270  +2           11438202     11397811     31597660 
     944290  +2           11436624     11257945     31754185 
     944310  +2           11429644     11111970     31903054 
     944330  +2           11417234     10960289     32043864 
     944350  +2           11399384     10803329     32176242 
     944370  +2           11376100     10641539     32299847 
     944390  +2           11347406     10475387     32414371 
     944410  +2           11313342     10305357     32519540 
     944430  +2           11273967     10131946     32615119 
     944450  +2           11229356      9955662     32700907 
     944470  +2           11179602      9777019     32776743 
     944490  +2           11124813      9596534     32842504 
     944510  +2           11065114      9414726     32898105 
     944530  +2           11000645      9232111     32943498 
     944550  +2           10931561      9049199     32978674 
     944570  +2           10858031      8866491     33003658 
     944590  +2           10780236      8684477     33018513 
     944610  +2           10698370      8503634     33023334 
     944630  +2           10612638      8324421     33018249 
     944650  +2           10523254      8147279     33003416 
     944670  +2           10430442      7972628     32979021 
     944690  +2           10334433      7800867     32945277 
     944710  +2           10235465      7632371     32902420 
     944730  +2           10133781      7467489     32850709 
     944750  +2           10029628      7306545     32790421 
     944770  +2            9923257      7149836     32721850 
     944790  +2            9814920      6997634     32645305 
     944810  +2            9704869      6850182     32561107 
     944830  +2            9593357      6707697     32469586 
     944850  +2            9480635      6570369     32371081 
     944870  +2            9366952      6438362     32265935 
     944890  +2            9252553      6311815     32154495 
     944910  +2            9137680      6190841     32037110 
     944930  +2            9022569      6075532     31914129 
     944950  +2            8907450      5965955     31785899 
     944970  +2            8792547      5862156     31652763 
     944990  +2            8678078      5764162     31515060 
     945010  +2            8564253      5671980     31373124 
     945030  +2            8451273      5585600     31227281 
     945050  +2            8339332      5504996     31077850 
     945070  +2            8228615      5430128     30925143 
     945090  +2            8119299      5360942     30769461 
     945110  +2            8011550      5297373     30611096 
     945130  +2            7905527      5239344     30450332 
     945150  +2            7801379      5186770     30287441 
     945170  +2            7699245      5139559     30122686 
     945190  +2            7599257      5097610     29956320 
     945210  +2            7501536      5060819     29788585 
     945230  +2            7406195      5029076     29619713 
     945250  +2            7313338      5002269     29449927 
     945270  +2            7223061      4980282     29279440 
     945290  +2            7135452      4962998     29108455 
     945310  +2            7050590      4950301     28937166 
     945330  +2            6968547      4942073     28765759 
     945350  +2            6889387      4938197     28594411 
     945370  +2            6813168      4938559     28423291 
     945390  +2            6739941      4943045     28252560 
     945410  +2            6669749      4951545     28082373 
     945430  +2            6602631      4963951     27912878 
     945450  +2            6538620      4980158     27744215 
     945470  +2            6477742      5000065     27576520 
     945490  +2            6420020      5023574     27409923 
     945510  +2            6365471      5050592     27244549 
     945530  +2            6314108      5081030     27080517 
     945550  +2            6265940      5114802     26917943 
     945570  +2            6220973      5151828     26756939 
     945590  +2            6179209      5192032     26597614 
     945610  +2            6140647      5235341     26440072 
     945630  +2            6105283      5281688     26284416 
     945650  +2            6073111      5331010     26130746 
     945670  +2            6044122      5383247     25979160 
     945690  +2            6018306      5438344     25829753 
     945710  +2            5995651      5496251     25682620 
     945730  +2            5976143      5556920     25537854 
     945750  +2            5959767      5620308     25395547 
     945770  +2            5946506      5686374     25255791 
     945790  +2            5936344      5755082     25118677 
     945810  +2            5929263      5826399     24984295 
     945830  +2            5925244      5900294     24852736 
     945850  +2            5924269      5976738     24724092 
     945870  +2            5926318      6055706     24598453 
     945890  +2            5931372      6137175     24475912 
     945910  +2            5939411      6221123     24356562 
     945930  +2            5950415      6307530     24240496 
     945950  +2            5964364      6396378     24127810 
     945970  +2            5981239      6487648     24018599 
     945990  +2            6001020      6581324     23912962 
     946010  +2            6023688      6677390     23810997 
     946030  +2            6049223      6775828     23712806 
     946050  +2            6077606      6876622     23618491 
     946070  +2            6108817      6979755     23528157 
     946090  +2            6142838      7085209     23441911 
     946110  +2            6179649      7192964     23359861 
     946130  +2            6219231      7302998     23282118 
     946150  +2            6261565      7415288     23208795 
     946170  +2            6306632      7529808     23140006 
     946190  +2            6354412      7646530     23075869 
     946210  +2            6404885      7765421     23016504 
     946230  +2            6458030      7886446     22962032 
     946250  +2            6513827      8009565     22912576 
     946270  +2            6572254      8134733     22868262 
     946290  +2            6633288      8261900     22829218 
     946310  +2            6696905      8391011     22795572 
     946330  +2            6763081      8522005     22767456 
     946350  +2            6831788      8654814     22745002 
     946370  +2            6902999      8789363     22728343 
     946390  +2            6976685      8925570     22717613 
     946410  +2            7052813      9063344     22712948 
     946430  +2            7131349      9202586     22714483 
     946450  +2            7212256      9343188     22722352 
     946470  +2            7295495      9485033     22736691 
     946490  +2            7381023      9627992     22757633 
     946510  +2            7468795      9771927     22785310 
     946530  +2            7558761      9916689     22819851 
     946550  +2            7650867     10062116     22861384 
     946570  +2            7745056     10208036     22910032 
     946590  +2            7841266     10354262     22965914 
     946610  +2            7939429     10500596     23029144 
     946630  +2            8039474     10646827     23099829 
     946650  +2            8141323     10792729     23178071 
     946670  +2            8244893     10938064     23263963 
     946690  +2            8350094     11082578     23357588 
     946710  +2            8456831     11226004     23459020 
     946730  +2            8565001     11368061     23568320 
     946750  +2            8674495     11508454     23685538 
     946770  +2            8785196     11646873     23810709 
     946790  +2            8896980     11782995     23943852 
     946810  +2            9009714     11916483     24084970 
     946830  +2            9123259     12046988     24234047 
     946850  +2            9237467     12174148     24391047 
     946870  +2            9352181     12297589     24555913 
     946890  +2            9467236     12416928     24728565 
     946910  +2            9582458     12531771     24908898 
     946930  +2            9697665     12641716     25096782 
     946950  +2            9812666     12746354     25292059 
     946970  +2            9927263     12845271     25494543 
     946990  +2           10041247     12938050     25704017 
     947010  +2           10154403     13024273     25920234 
     947030  +2           10266507     13103521     26142915 
     947050  +2           10377327     13175379     26371746 
     947070  +2           10486625     13239439     26606381 
     947090  +2           10594156     13295299     26846439 
     947110  +2           10699669     13342570     27091505 
     947130  +2           10802907     13380876     27341128 
     947150  +2           10903608     13409859     27594824 
     947170  +2           11001508     13429181     27852074 
     947190  +2           11096338     13438529     28112327 
     947210  +2           11187829     13437615     28374999 
     947230  +2           11275711     13426182     28639477 
     947250  +2           11359713     13404007     28905119 
     947270  +2           11439568     13370902     29171257 
     947290  +2           11515010     13326720     29437200 
     947310  +2           11585779     13271356     29702235 
     947330  +2           11651621     13204749     29965633 
     947350  +2           11712290     13126885     30226652 
     947370  +2           11767547     13037800     30484539 
     947390  +2           11817166     12937579     30738536 
     947410  +2           11860932     12826360     30987885 
     947430  +2           11898644     12704333     31231832 
     947450  +2           11930116     12571741     31469631 
     947470  +2           11955179     12428879     31700550 
     947490  +2           11973682     12276094     31923874 
     947510  +2           11985494     12113783     32138914 
     947530  +2           11990505     11942392     32345007 
     947550  +2           11988625     11762413     32541524 
     947570  +2           11979788     11574381     32727872 
     947590  +2           11963951     11378872     32903500 
     947610  +2           11941096     11176498     33067902 
     947630  +2           11911228     10967903     33220620 
     947650  +2           11874379     10753758     33361248 
     947670  +2           11830604     10534759     33489433 
     947690  +2           11779985     10311619     33604877 
     947710  +2           11722626     10085063     33707339 
     947730  +2           11658658      9855824     33796637 
     947750  +2           11588234      9624638     33872645 
     947770  +2           11511531      9392238     33935296 
     947790  +2           11428746      9159349     33984578 
     947810  +2           11340097      8926682     34020534 
     947830  +2           11245822      8694932     34043262 
     947850  +2           11146177      8464772     34052909 
     947870  +2           11041434      8236849     34049671 
     947890  +2           10931879      8011780     34033789 
     947910  +2           10817812      7790151     34005545 
     947930  +2           10699543      7572512     33965259 
     947950  +2           10577393      7359376     33913286 
     947970  +2           10451689      7151216     33850010 
     947990  +2           10322764      6948465     33775842 
     948010  +2           10190955      6751514     33691215 
     948030  +2           10056601      6560714     33596581 
     948050  +2            9920042      6376372     33492405 
     948070  +2            9781617      6198755     33379164 
     948090  +2            9641661      6028090     33257343 
     948110  +2            9500505      5864562     33127429 
     948130  +2            9358475      5708320     32989911 
     948150  +2            9215890      5559476     32845275 
     948170  +2            9073061      5418107     32694003 
     948190  +2            8930289      5284258     32536571 
     948210  +2            8787865      5157942     32373444 
     948230  +2            8646071      5039145     32205078 
     948250  +2            8505175      4927827     32031914 
     948270  +2            8365434      4823924     31854382 
     948290  +2            8227093      4727350     31672896 
     948310  +2            8090384      4638001     31487855 
     948330  +2            7955525      4555756     31299641 
     948350  +2            7822721      4480479     31108620 
     948370  +2            7692164      4412022     30915141 
     948390  +2            7564033      4350227     30719537 
     948410  +2            7438493      4294928     30522123 
     948430  +2            7315697      4245951     30323199 
     948450  +2            7195785      4203118     30123047 
     948470  +2            7078883      4166248     29921935 
     948490  +2            6965108      4135158     29720115 
     948510  +2            6854563      4109664     29517825 
     948530  +2            6747340      4089583     29315288 
     948550  +2            6643521      4074735     29112715 
     948570  +2            6543177      4064941     28910303 
     948590  +2            6446370      4060026     28708237 
     948610  +2            6353153      4059821     28506692 
     948630  +2            6263569      4064160     28305832 
     948650  +2            6177654      4072884     28105811 
     948670  +2            6095436      4085840     27906773 
     948690  +2            6016936      4102881     27708855 
     948710  +2            5942168      4123867     27512186 
     948730  +2            5871140      4148664     27316887 
     948750  +2            5803855      4177147     27123074 
     948770  +2            5740311      4209197     26930856 
     948790  +2            5680501      4244703     26740337 
     948810  +2            5624415      4283560     26551616 
     948830  +2            5572037      4325672     26364788 
     948850  +2            5523350      4370950     26179944 
     948870  +2            5478334      4419311     25997173 
     948890  +2            5436965      4470680     25816560 
     948910  +2            5399219      4524988     25638187 
     948930  +2            5365069      4582174     25462136 
     948950  +2            5334487      4642181     25288486 
     948970  +2            5307443      4704961     25117316 
     948990  +2            5283908      4770470     24948702 
     949010  +2            5263851      4838670     24782722 
     949030  +2            5247242      4909529     24619451 
     949050  +2            5234050      4983019     24458967 
     949070  +2            5224244      5059118     24301346 
     949090  +2            5217793      5137808     24146666 
     949110  +2            5214668      5219076     23995005 
     949130  +2            5214840      5302912     23846443 
     949150  +2            5218280      5389310     23701061 
     949170  +2            5224960      5478268     23558941 
     949190  +2            5234854      5569785     23420167 
     949210  +2            5247937      5663865     23284825 
     949230  +2            5264184      5760513     23153003 
     949250  +2            5283571      5859736     23024793 
     949270  +2            5306077      5961543     22900287 
     949290  +2            5331681      6065945     22779582 
     949310  +2            5360363      6172953     22662776 
     949330  +2            5392104      6282578     22549972 
     949350  +2            5426888      6394833     22441275 
     949370  +2            5464698      6509729     22336794 
     949390  +2            5505519      6627278     22236641 
     949410  +2            5549337      6747490     22140932 
     949430  +2            5596139      6870374     22049787 
     949450  +2            5645913      6995937     21963330 
     949470  +2            5698648      7124183     21881688 
     949490  +2            5754332      7255114     21804993 
     949510  +2            5812956      7388729     21733382 
     949530  +2            5874509      7525023     21666995 
     949550  +2            5938982      7663986     21605976 
     949570  +2            6006364      7805604     21550475 
     949590  +2            6076646      7949857     21500644 
     949610  +2            6149818      8096720     21456642 
     949630  +2            6225868      8246159     21418630 
     949650  +2            6304785      8398135     21386773 
     949670  +2            6386556      8552601     21361242 
     949690  +2            6471167      8709500     21342210 
     949710  +2            6558601      8868766     21329855 
     949730  +2            6648841      9030323     21324356 
     949750  +2            6741867      9194085     21325898 
     949770  +2            6837656      9359953     21334666 
     949790  +2            6936183      9527817     21350849 
     949810  +2            7037418      9697553     21374636 
     949830  +2            7141329      9869022     21406218 
     949850  +2            7247879     10042073     21445787 
     949870  +2            7357027     10216536     21493533 
     949890  +2            7468726     10392227     21549647 
     949910  +2            7582925     10568944     21614316 
     949930  +2            7699566     10746467     21687724 
     949950  +2            7818585     10924557     21770052 
     949970  +2            7939912     11102955     21861474 
     949990  +2            8063468     11281382     21962158 
     950010  +2            8189167     11459539     22072264 
     950030  +2            8316915     11637106     22191941 
     950050  +2            8446609     11813739     22321326 
     950070  +2            8578137     11989075     22460544 
     950090  +2            8711376     12162726     22609703 
     950110  +2            8846194     12334282     22768895 
     950130  +2            8982447     12503312     22938190 
     950150  +2            9119980     12669363     23117639 
     950170  +2            9258627     12831959     23307266 
     950190  +2            9398210     12990603     23507070 
     950210  +2            9538537     13144780     23717019 
     950230  +2            9679405     13293954     23937051 
     950250  +2            9820598     13437573     24167068 
     950270  +2            9961886     13575068     24406935 
     950290  +2           10103025     13705857     24656479 
     950310  +2           10243760     13829348     24915483 
     950330  +2           10383822     13944939     25183688 
     950350  +2           10522928     14052022     25460786 
     950370  +2           10660783     14149989     25746422 
     950390  +2           10797080     14238232     26040190 
     950410  +2           10931500     14316149     26341631 
     950430  +2           11063712     14383148     26650235 
     950450  +2           11193377     14438653     26965437 
     950470  +2           11320145     14482107     27286618 
     950490  +2           11443659     14512977     27613104 
     950510  +2           11563554     14530762     27944169 
     950530  +2           11679460     14534997     28279034 
     950550  +2           11791004     14525257     28616869 
     950570  +2           11897810     14501165     28956797 
     950590  +2           11999503     14462396     29297895 
     950610  +2           12095709     14408684     29639201 
     950630  +2           12186059     14339825     29979715 
     950650  +2           12270190     14255682     30318405 
     950670  +2           12347748     14156192     30654215 
     950690  +2           12418390     14041367     30986070 
     950710  +2           12481787     13911298     31312881 
     950730  +2           12537627     13766157     31633556 
     950750  +2           12585616     13606199     31947006 
     950770  +2           12625482     13431763     32252152 
     950790  +2           12656977     13243272     32547936 
     950810  +2           12679879     13041232     32833327 
     950830  +2           12693994     12826228     33107331 
     950850  +2           12699159     12598924     33369000 
     950870  +2           12695243     12360057     33617436 
     950890  +2           12682149     12110432     33851804 
     950910  +2           12659816     11850917     34071334 
     950930  +2           12628218     11582436     34275331 
     950950  +2           12587367     11305962     34463177 
     950970  +2           12537312     11022507     34634340 
     950990  +2           12478139     10733117     34788373 
     951010  +2           12409974     10438860     34924919 
     951030  +2           12332977     10140818     35043714 
     951050  +2           12247345      9840079     35144584 
     951070  +2           12153311      9537725     35227447 
     951090  +2           12051139      9234827     35292311 
     951110  +2           11941126      8932434     35339271 
     951130  +2           11823598      8631564     35368505 
     951150  +2           11698909      8333199     35380271 
     951170  +2           11567435      8038278     35374902 
     951190  +2           11429577      7747689     35352799 
     951210  +2           11285753      7462265     35314425 
     951230  +2           11136398      7182780     35260300 
     951250  +2           10981959      6909945     35190992 
     951270  +2           10822895      6644406     35107111 
     951290  +2           10659672      6386741     35009304 
     951310  +2           10492760      6137461     34898243 
     951330  +2           10322631      5897009     34774624 
     951350  +2           10149755      5665760     34639156 
     951370  +2            9974598      5444023     34492558 
     951390  +2            9797622      5232045     34335551 
     951410  +2            9619279      5030009     34168853 
     951430  +2            9440010      4838041     33993175 
     951450  +2            9260245      4656213     33809217 
     951470  +2            9080400      4484543     33617663 
     951490  +2            8900874      4323005     33419178 
     951510  +2            8722050      4171526     33214405 
     951530  +2            8544295      4029997     33003963 
     951550  +2            8367955      3898271     32788446 
     951570  +2            8193357      3776172     32568420 
     951590  +2            8020810      3663495     32344424 
     951610  +2            7850602      3560014     32116967 
     951630  +2            7683000      3465481     31886530 
     951650  +2            7518253      3379634     31653565 
     951670  +2            7356588      3302198     31418496 
     951690  +2            7198213      3232888     31181718 
     951710  +2            7043317      3171412     30943599 
     951730  +2            6892070      3117475     30704482 
     951750  +2            6744624      3070781     30464684 
     951770  +2            6601114      3031033     30224499 
     951790  +2            6461657      2997937     29984196 
     951810  +2            6326355      2971204     29744025 
     951830  +2            6195294      2950550     29504215 
     951850  +2            6068546      2935698     29264976 
     951870  +2            5946169      2926381     29026500 
     951890  +2            5828208      2922340     28788963 
     951910  +2            5714697      2923325     28552527 
     951930  +2            5605659      2929098     28317339 
     951950  +2            5501105      2939432     28083534 
     951970  +2            5401039      2954111     27851235 
     951990  +2            5305455      2972931     27620556 
     952010  +2            5214340      2995699     27391600 
     952030  +2            5127674      3022235     27164462 
     952050  +2            5045430      3052371     26939229 
     952070  +2            4967576      3085950     26715983 
     952090  +2            4894074      3122827     26494799 
     952110  +2            4824884      3162868     26275746 
     952130  +2            4759961      3205952     26058890 
     952150  +2            4699257      3251967     25844291 
     952170  +2            4642722      3300812     25632008 
     952190  +2            4590303      3352397     25422097 
     952210  +2            4541947      3406642     25214610 
     952230  +2            4497599      3463477     25009598 
     952250  +2            4457203      3522840     24807111 
     952270  +2            4420704      3584678     24607198 
     952290  +2            4388046      3648948     24409907 
     952310  +2            4359174      3715614     24215285 
     952330  +2            4334034      3784647     24023381 
     952350  +2            4312573      3856027     23834242 
     952370  +2            4294739      3929740     23647918 
     952390  +2            4280481      4005779     23464458 
     952410  +2            4269750      4084143     23283912 
     952430  +2            4262499      4164837     23106333 
     952450  +2            4258684      4247872     22931775 
     952470  +2            4258261      4333263     22760294 
     952490  +2            4261190      4421031     22591947 
     952510  +2            4267433      4511200     22426794 
     952530  +2            4276955      4603800     22264898 
     952550  +2            4289722      4698863     22106323 
     952570  +2            4305704      4796427     21951138 
     952590  +2            4324872      4896531     21799415 
     952610  +2            4347202      4999217     21651227 
     952630  +2            4372671      5104531     21506653 
     952650  +2            4401259      5212520     21365775 
     952670  +2            4432948      5323233     21228679 
     952690  +2            4467724      5436722     21095454 
     952710  +2            4505575      5553038     20966196 
     952730  +2            4546491      5672235     20841003 
     952750  +2            4590465      5794366     20719979 
     952770  +2            4637492      5919485     20603234 
     952790  +2            4687569      6047646     20490882 
     952810  +2            4740697      6178902     20383042 
     952830  +2            4796876      6313305     20279841 
     952850  +2            4856111      6450906     20181409 
     952870  +2            4918407      6591754     20087885 
     952890  +2            4983772      6735895     19999413 
     952910  +2            5052214      6883373     19916144 
     952930  +2            5123743      7034229     19838235 
     952950  +2            5198371      7188500     19765852 
     952970  +2            5276110      7346217     19699166 
     952990  +2            5356973      7507407     19638356 
     953010  +2            5440974      7672091     19583609 
     953030  +2            5528127      7840284     19535120 
     953050  +2            5618445      8011992     19493091 
     953070  +2            5711942      8187215     19457731 
     953090  +2            5808632      8365943     19429259 
     953110  +2            5908526      8548156     19407900 
     953130  +2            6011636      8733823     19393887 
     953150  +2            6117971      8922901     19387462 
     953170  +2            6227538      9115335     19388873 
     953190  +2            6340342      9311055     19398375 
     953210  +2            6456385      9509976     19416232 
     953230  +2            6575665      9711997     19442712 
     953250  +2            6698177      9916999     19478091 
     953270  +2            6823912     10124843     19522649 
     953290  +2            6952854     10335371     19576672 
     953310  +2            7084983     10548403     19640448 
     953330  +2            7220272     10763735     19714270 
     953350  +2            7358688     10981139     19798431 
     953370  +2            7500189     11200361     19893226 
     953390  +2            7644726     11421118     19998947 
     953410  +2            7792241     11643099     20115884 
     953430  +2            7942665     11865963     20244323 
     953450  +2            8095918     12089336     20384543 
     953470  +2            8251910     12312812     20536814 
     953490  +2            8410538     12535950     20701394 
     953510  +2            8571686     12758274     20878527 
     953530  +2            8735224     12979271     21068439 
     953550  +2            8901007     13198392     21271337 
     953570  +2            9068873     13415050     21487403 
     953590  +2            9238645     13628621     21716792 
     953610  +2            9410128     13838442     21959626 
     953630  +2            9583109     14043813     22215992 
     953650  +2            9757355     14243999     22485937 
     953670  +2            9932614     14438228     22769463 
     953690  +2           10108614     14625695     23066522 
     953710  +2           10285062     14805564     23377013 
     953730  +2           10461644     14976971     23700775 
     953750  +2           10638023     15139027     24037584 
     953770  +2           10813843     15290821     24387148 
     953790  +2           10988724     15431426     24749101 
     953810  +2           11162267     15559904     25123001 
     953830  +2           11334049     15675314     25508325 
     953850  +2           11503629     15776715     25904466 
     953870  +2           11670546     15863177     26310728 
     953890  +2           11834320     15933787     26726328 
     953910  +2           11994455     15987660     27150390 
     953930  +2           12150439     16023945     27581947 
     953950  +2           12301747     16041838     28019941 
     953970  +2           12447844     16040592     28463225 
     953990  +2           12588185     16019524     28910564 
     954010  +2           12722221     15978029     29360642 
     954030  +2           12849401     15915590     29812064 
     954050  +2           12969174     15831786     30263365 
     954070  +2           13080994     15726304     30713017 
     954090  +2           13184326     15598946     31159440 
     954110  +2           13278647     15449638     31601011 
     954130  +2           13363451     15278438     32036078 
     954150  +2           13438255     15085540     32462971 
     954170  +2           13502602     14871279     32880018 
     954190  +2           13556065     14636133     33285559 
     954210  +2           13598255     14380725     33677963 
     954230  +2           13628820     14105819     34055641 
     954250  +2           13647452     13812320     34417065 
     954270  +2           13653892     13501267     34760782 
     954290  +2           13647930     13173824     35085428 
     954310  +2           13629410     12831275     35389745 
     954330  +2           13598232     12475008     35672590 
     954350  +2           13554356     12106504     35932951 
     954370  +2           13497799     11727325     36169954 
     954390  +2           13428639     11339095     36382871 
     954410  +2           13347016     10943484     36571127 
     954430  +2           13253128     10542194     36734304 
     954450  +2           13147232     10136937     36872141 
     954470  +2           13029642      9729421     36984535 
     954490  +2           12900727      9321332     37071537 
     954510  +2           12760906      8914318     37133348 
     954530  +2           12610648      8509972     37170311 
     954550  +2           12450465      8109820     37182904 
     954570  +2           12280908      7715308     37171728 
     954590  +2           12102564      7327789     37137497 
     954610  +2           11916049      6948517     37081025 
     954630  +2           11722004      6578638     37003214 
     954650  +2           11521091      6219182     36905039 
     954670  +2           11313985      5871065     36787535 
     954690  +2           11101370      5535081     36651784 
     954710  +2           10883936      5211907     36498902 
     954730  +2           10662372      4902100     36330026 
     954750  +2           10437361      4606103     36146301 
     954770  +2           10209577      4324249     35948872 
     954790  +2            9979681      4056763     35738871 
     954810  +2            9748317      3803772     35517410 
     954830  +2            9516108      3565309     35285572 
     954850  +2            9283654      3341323     35044405 
     954870  +2            9051531      3131684     34794916 
     954890  +2            8820286      2936192     34538068 
     954910  +2            8590438      2754585     34274774 
     954930  +2            8362474      2586547     34005897 
     954950  +2            8136851      2431715     33732246 
     954970  +2            7913994      2289687     33454578 
     954990  +2            7694294      2160030     33173597 
     955010  +2            7478111      2042285     32889952 
     955030  +2            7265774      1935973     32604242 
     955050  +2            7057578      1840601     32317015 
     955070  +2            6853789      1755670     32028771 
     955090  +2            6654643      1680675     31739964 
     955110  +2            6460347      1615112     31451004 
     955130  +2            6271080      1558482     31162259 
     955150  +2            6086994      1510293     30874060 
     955170  +2            5908216      1470063     30586702 
     955190  +2            5734850      1437323     30300446 
     955210  +2            5566977      1411619     30015523 
     955230  +2            5404658      1392512     29732136 
     955250  +2            5247933      1379582     29450463 
     955270  +2            5096825      1372426     29170658 
     955290  +2            4951340      1370662     28892855 
     955310  +2            4811469      1373926     28617169 
     955330  +2            4677189      1381875     28343699 
     955350  +2            4548465      1394187     28072529 
     955370  +2            4425251      1410558     27803730 
     955390  +2            4307489      1430705     27537361 
     955410  +2            4195114      1454365     27273471 
     955430  +2            4088053      1481294     27012101 
     955450  +2            3986226      1511266     26753283 
     955470  +2            3889547      1544073     26497045 
     955490  +2            3797926      1579526     26243407 
     955510  +2            3711269      1617452     25992385 
     955530  +2            3629479      1657694     25743993 
     955550  +2            3552456      1700111     25498239 
     955570  +2            3480098      1744577     25255131 
     955590  +2            3412304      1790980     25014674 
     955610  +2            3348971      1839222     24776871 
     955630  +2            3289996      1889217     24541724 
     955650  +2            3235278      1940892     24309235 
     955670  +2            3184716      1994185     24079406 
     955690  +2            3138210      2049045     23852237 
     955710  +2            3095664      2105432     23627731 
     955730  +2            3056983      2163315     23405889 
     955750  +2            3022074      2222672     23186713 
     955770  +2            2990847      2283490     22970207 
     955790  +2            2963215      2345765     22756376 
     955810  +2            2939095      2409499     22545224 
     955830  +2            2918407      2474703     22336759 
     955850  +2            2901074      2541393     22130989 
     955870  +2            2887023      2609593     21927923 
     955890  +2            2876185      2679332     21727573 
     955910  +2            2868495      2750645     21529952 
     955930  +2            2863891      2823573     21335075 
     955950  +2            2862316      2898161     21142958 
     955970  +2            2863716      2974459     20953621 
     955990  +2            2868041      3052522     20767086 
     956010  +2            2875247      3132408     20583376 
     956030  +2            2885292      3214180     20402517 
     956050  +2            2898139      3297905     20224538 
     956070  +2            2913754      3383654     20049471 
     956090  +2            2932109      3471499     19877350 
     956110  +2            2953178      3561518     19708213 
     956130  +2            2976941      3653790     19542101 
     956150  +2            3003380      3748399     19379057 
     956170  +2            3032482      3845429     19219130 
     956190  +2            3064237      3944969     19062372 
     956210  +2            3098640      4047109     18908838 
     956230  +2            3135689      4151942     18758588 
     956250  +2            3175386      4259563     18611686 
     956270  +2            3217736      4370069     18468201 
     956290  +2            3262749      4483559     18328207 
     956310  +2            3310436      4600134     18191784 
     956330  +2            3360814      4719896     18059016 
     956350  +2            3413903      4842948     17929994 
     956370  +2            3469725      4969396     17804814 
     956390  +2            3528305      5099345     17683580 
     956410  +2            3589673      5232901     17566401 
     956430  +2            3653861      5370172     17453395 
     956450  +2            3720904      5511265     17344685 
     956470  +2            3790839      5656288     17240405 
     956490  +2            3863708      5805347     17140695 
     956510  +2            3939553      5958549     17045705 
     956530  +2            4018420      6115999     16955593 
     956550  +2            4100356      6277801     16870527 
     956570  +2            4185412      6444057     16790685 
     956590  +2            4273640      6614866     16716257 
     956610  +2            4365094      6790324     16647441 
     956630  +2            4459829      6970523     16584449 
     956650  +2            4557902      7155551     16527503 
     956670  +2            4659372      7345491     16476839 
     956690  +2            4764298      7540419     16432704 
     956710  +2            4872740      7740405     16395360 
     956730  +2            4984758      7945510     16365081 
     956750  +2            5100412      8155786     16342156 
     956770  +2            5219762      8371275     16326889 
     956790  +2            5342867      8592007     16319597 
     956810  +2            5469786      8817999     16320614 
     956830  +2            5600575      9049253     16330287 
     956850  +2            5735288      9285755     16348981 
     956870  +2            5873978      9527473     16377075 
     956890  +2            6016692      9774355     16414963 
     956910  +2            6163475     10026325     16463055 
     956930  +2            6314367     10283285     16521776 
     956950  +2            6469402     10545110     16591566 
     956970  +2            6628609     10811645     16672878 
     956990  +2            6792008     11082704     16766179 
     957010  +2            6959613     11358066     16871948 
     957030  +2            7131427     11637474     16990674 
     957050  +2            7307444     11920629     17122856 
     957070  +2            7487646     12207191     17269000 
     957090  +2            7672003     12496772     17429617 
     957110  +2            7860470     12788935     17605221 
     957130  +2            8052988     13083191     17796325 
     957150  +2            8249480     13378995     18003438 
     957170  +2            8449851     13675743     18227061 
     957190  +2            8653987     13972770     18467682 
     957210  +2            8861751     14269346     18725773 
     957230  +2            9072985     14564674     19001781 
     957250  +2            9287504     14857887     19296124 
     957270  +2            9505097     15148049     19609185 
     957290  +2            9725524     15434150     19941303 
     957310  +2            9948517     15715108     20292766 
     957330  +2           10173774     15989767     20663802 
     957350  +2           10400961     16256900     21054570 
     957370  +2           10629708     16515208     21465151 
     957390  +2           10859610     16763326     21895537 
     957410  +2           11090223     16999825     22345622 
     957430  +2           11321066     17223218     22815191 
     957450  +2           11551618     17431967     23303909 
     957470  +2           11781319     17624491     23811312 
     957490  +2           12009567     17799176     24336795 
     957510  +2           12235723     17954387     24879606 
     957530  +2           12459108     18088482     25438833 
     957550  +2           12679005     18199826     26013400 
     957570  +2           12894662     18286808     26602059 
     957590  +2           13105292     18347862     27203385 
     957610  +2           13310079     18381485     27815777 
     957630  +2           13508180     18386257     28437455 
     957650  +2           13698729     18360866     29066462 
     957670  +2           13880843     18304130     29700673 
     957690  +2           14053627     18215019     30337800 
     957710  +2           14216181     18092681     30975407 
     957730  +2           14367606     17936462     31610924 
     957750  +2           14507014     17745927     32241665 
     957770  +2           14633534     17520880     32864854 
